"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2020,202001,1046248,2020000503366,16375.0,2020010462481,630248,1,1,16375.0,2,0,2,48,4,8,826,1,100,6,63,1,10,14500,1,11
2020,202001,1046248,2020000503366,16375.0,2020010462481,630248,1,4,27379.0,0,0,2,22,1,8,826,1,100,6,63,1,10,11900,1,11
2020,202001,1046379,2020000505542,7467.0,2020010463791,530348,1,1,7467.0,1,0,2,45,4,1,100,0,0,0,2,1,10,120000,1,11
2020,202001,1046510,2020000507716,23449.0,2020010465101,400048,1,2,25676.0,2,0,1,51,1,8,826,1,100,2,26,1,10,44200,1,11
2020,202001,1046510,2020000507716,23449.0,2020010465101,400048,1,3,26069.0,0,0,1,18,6,8,826,1,100,6,63,1,10,25600,1,11
2020,202001,1046641,2020000509993,14934.0,2020010466411,270048,1,2,21353.0,2,1,1,32,1,1,100,1,100,6,63,1,10,0,1,11
2020,202001,1046772,2020000512095,15327.0,2020010467721,231848,1,1,15327.0,0,0,1,57,6,8,826,1,100,10,101,1,10,100000,1,11
2020,202001,1046772,2020000512095,15327.0,2020010467721,231848,1,2,20960.0,0,0,2,60,4,8,826,1,100,10,101,1,10,0,1,11
2020,202001,1046772,2020000512095,15327.0,2020010467721,231848,1,3,27117.0,0,0,2,23,6,8,826,1,100,10,101,1,10,30000,1,11
2020,202001,1047034,2020000516902,7336.0,2020010470341,130048,1,1,7336.0,0,0,2,53,1,1,100,0,0,8,81,1,10,27200,2,20
2020,202001,1047034,2020000516902,7336.0,2020010470341,130048,1,2,7860.0,0,0,1,51,1,1,100,0,0,6,65,1,10,59000,2,20
2020,202001,1047165,2020000519408,20174.0,2020010471651,530348,1,1,20174.0,1,0,2,59,4,1,100,0,0,11,114,1,12,18600,1,11
2020,202001,1047296,2020000522076,5240.0,2020010472961,40048,1,1,5240.0,0,0,2,63,1,1,100,1,100,6,63,1,10,28000,1,11
2020,202001,1047427,2020000524517,11266.0,2020010474271,251048,1,1,11266.0,0,0,2,64,6,1,100,4,423,7,71,1,10,36000,1,11
2020,202001,1047689,2020000529172,45064.0,2020010476891,462148,1,1,45064.0,2,0,1,56,1,8,826,1,100,10,101,1,10,150000,1,11
2020,202001,1047689,2020000529172,45064.0,2020010476891,462148,1,2,61439.0,2,0,2,51,1,8,826,1,100,8,81,1,10,3000,1,11
2020,202001,1047820,2020000531673,11266.0,2020010478201,190348,1,2,12445.0,0,0,2,65,1,1,100,0,0,10,101,1,10,40000,1,11
2020,202001,1048082,2020000535983,12969.0,2020010480821,680148,1,1,12969.0,0,0,2,57,4,7,700,1,100,6,63,1,10,25600,1,11
2020,202001,1048344,2020000540189,42182.0,2020010483441,150248,1,2,31309.0,2,2,1,31,1,8,802,0,0,7,71,1,10,35000,2,20
2020,202001,1048868,2020000549325,23449.0,2020010488681,461648,1,1,23449.0,0,0,1,29,6,1,100,0,0,7,71,1,10,20000,1,11
2020,202001,1048868,2020000549325,23449.0,2020010488681,461648,1,2,30785.0,1,0,2,52,4,1,100,0,0,7,71,1,10,69000,1,11
2020,202001,1048999,2020000551660,19650.0,2020010489991,461048,1,1,19650.0,1,0,1,61,1,6,640,0,0,10,101,1,10,188000,1,11
2020,202001,1048999,2020000551660,19650.0,2020010489991,461048,1,2,20305.0,1,0,2,53,1,6,640,0,0,6,63,1,10,18000,1,11
2020,202001,1048999,2020000551660,19650.0,2020010489991,461048,1,3,24104.0,0,0,1,25,6,6,640,0,0,7,71,1,10,12000,1,11
2020,202001,1049261,2020000556154,16768.0,2020010492611,250948,1,1,16768.0,4,0,1,34,6,1,100,0,0,6,65,1,10,0,1,11
2020,202001,1049261,2020000556154,16768.0,2020010492611,250948,1,2,16768.0,4,0,2,37,4,1,100,0,0,6,63,1,10,20000,1,11
2020,202001,1049392,2020000558374,54365.0,2020010493921,460448,1,1,54365.0,3,0,2,46,1,1,100,0,0,11,114,1,10,25000,1,11
2020,202001,1049392,2020000558374,54365.0,2020010493921,460448,1,2,50828.0,3,0,1,54,1,6,669,0,0,11,114,1,10,472000,1,11
2020,202001,1049523,2020000560835,18995.0,2020010495231,670248,1,1,18995.0,1,0,2,56,1,1,100,1,100,5,50,1,10,0,1,11
2020,202001,1049523,2020000560835,18995.0,2020010495231,670248,1,2,20698.0,1,0,1,60,1,1,100,1,100,0,2,1,10,0,1,11
2020,202001,1049654,2020000563277,18864.0,2020010496541,230848,1,3,22532.0,1,0,2,20,6,2,200,0,0,6,63,1,10,10000,1,11
2020,202001,1049785,2020000566063,18340.0,2020010497851,591248,1,1,18340.0,0,0,2,20,6,1,100,4,498,6,65,1,10,20000,1,11
2020,202001,1049785,2020000566063,18340.0,2020010497851,591248,1,2,17030.0,0,0,2,21,6,8,826,4,498,6,65,1,10,12600,1,11
2020,202001,1049916,2020000568407,33405.0,2020010499161,200348,1,2,30523.0,4,2,1,32,1,7,700,1,100,2,26,1,10,0,1,11
2020,202001,1049916,2020000568407,33405.0,2020010499161,200348,1,7,29082.0,0,0,1,21,6,7,700,1,100,0,2,1,10,18000,1,11
2020,202001,1050309,2020000574739,25545.0,2020010503091,591148,1,1,25545.0,0,0,2,41,6,1,100,1,100,11,114,1,10,32000,1,11
2020,202001,1050440,2020000577329,19126.0,2020010504401,591148,1,1,19126.0,0,0,1,27,6,8,826,1,100,7,71,1,10,50000,1,11
2020,202001,1050440,2020000577329,19126.0,2020010504401,591148,1,2,24628.0,0,0,1,23,6,8,826,1,100,6,63,1,10,50000,1,11
2020,202001,1050571,2020000579421,23056.0,2020010505711,200348,1,1,23056.0,0,0,2,28,1,8,826,4,423,10,101,1,10,63000,2,20
2020,202001,1050571,2020000579421,23056.0,2020010505711,200348,1,2,28427.0,0,0,1,32,1,8,826,4,423,10,101,1,10,70000,1,11
2020,202001,1050702,2020000581382,83185.0,2020010507021,190648,1,1,83185.0,1,1,1,31,1,4,410,0,0,7,71,1,10,33600,1,11
2020,202001,1050833,2020000583646,16113.0,2020010508331,310048,1,2,16113.0,0,0,1,56,1,1,100,1,100,6,63,1,10,46000,1,11
2020,202001,1050964,2020000585953,14410.0,2020010509641,190748,1,1,14410.0,0,0,2,51,1,1,100,0,0,11,115,1,10,62000,1,11
2020,202001,1050964,2020000585953,14410.0,2020010509641,190748,1,2,17030.0,0,0,1,54,1,8,826,1,100,6,63,1,10,39000,1,11
2020,202001,1051095,2020000588201,18209.0,2020010510951,231448,1,1,18209.0,0,0,1,38,1,1,100,0,0,6,65,1,10,20000,1,11
2020,202001,1051095,2020000588201,18209.0,2020010510951,231448,1,2,16899.0,0,0,2,30,1,1,100,0,0,10,101,1,10,88000,1,11
2020,202001,1051357,2020000592713,11659.0,2020010513571,462448,1,1,11659.0,2,0,1,41,1,1,100,0,0,10,101,1,10,175000,1,11
2020,202001,1051357,2020000592713,11659.0,2020010513571,462448,1,2,11921.0,2,0,2,40,1,1,100,0,0,10,101,1,10,18800,1,11
2020,202001,1051619,2020000597488,24366.0,2020010516191,231248,1,1,24366.0,0,0,1,30,6,7,700,4,411,10,101,1,10,110000,1,11
2020,202001,1051750,2020000599463,13231.0,2020010517501,280048,1,1,13231.0,1,0,1,50,1,7,700,1,100,11,114,1,10,90000,1,11
2020,202001,1051750,2020000599463,13231.0,2020010517501,280048,1,2,14017.0,1,0,2,45,1,7,700,1,100,11,114,1,10,70000,2,20
2020,202001,1052012,2020000603755,12183.0,2020010520121,320048,1,1,12183.0,2,0,2,55,1,1,100,1,100,6,63,1,10,10000,1,11
2020,202001,1052012,2020000603755,12183.0,2020010520121,320048,1,2,11921.0,2,0,1,57,1,1,100,1,100,7,71,1,14,10000,1,12
2020,202001,1052012,2020000603755,12183.0,2020010520121,320048,1,4,12576.0,0,0,2,19,6,1,100,1,100,6,63,1,10,8000,1,11
2020,202001,1052536,2020000612974,11790.0,2020010525361,250848,1,1,11790.0,0,0,2,59,5,2,200,0,0,8,81,1,10,472000,1,11
2020,202001,1052667,2020000615149,8646.0,2020010526671,240048,1,1,8646.0,0,0,1,59,1,1,100,0,0,6,65,1,10,154000,1,11
2020,202001,1052929,2020000619907,5109.0,2020010529291,370048,1,1,5109.0,0,0,1,60,1,1,100,0,0,11,116,1,10,185000,1,11
2020,202001,1053060,2020000622532,18078.0,2020010530601,110048,1,1,18078.0,2,0,1,39,1,1,100,0,0,6,63,1,10,43000,1,11
2020,202001,1053060,2020000622532,18078.0,2020010530601,110048,1,2,17554.0,2,0,2,28,1,1,100,0,0,8,81,1,10,4000,1,11
2020,202001,1053322,2020000626869,62225.0,2020010533221,460348,1,1,62225.0,0,0,1,34,6,6,610,0,0,11,114,1,10,91000,1,11
2020,202001,1053584,2020000631559,15720.0,2020010535841,530648,1,2,23318.0,0,0,1,32,6,8,812,0,0,3,30,1,10,53000,1,11
2020,202001,1053584,2020000631559,15720.0,2020010535841,530648,1,3,23711.0,0,0,1,31,6,1,100,0,0,10,101,1,10,92000,1,11
2020,202001,1053584,2020000631559,15720.0,2020010535841,530648,1,4,23711.0,0,0,1,31,6,1,100,0,0,11,114,1,10,76000,1,11
2020,202001,1053846,2020000636502,13624.0,2020010538461,530348,1,1,13624.0,0,0,2,43,4,1,100,0,0,11,115,1,10,72000,1,11
2020,202001,1053977,2020000638913,19388.0,2020010539771,150248,1,1,19388.0,0,0,1,27,1,2,200,0,0,7,71,1,10,16600,2,20
2020,202001,1053977,2020000638913,19388.0,2020010539771,150248,1,2,15327.0,0,0,2,20,1,8,826,1,100,7,71,1,10,18400,1,11
2020,202001,1054108,2020000641033,14672.0,2020010541081,500048,1,1,14672.0,2,0,2,35,1,1,100,0,0,7,71,1,10,40000,1,11
2020,202001,1054108,2020000641033,14672.0,2020010541081,500048,1,2,15720.0,2,0,1,46,1,1,100,0,0,6,63,1,10,0,1,11
2020,202001,1054239,2020000643602,31047.0,2020010542391,200148,1,2,29737.0,3,0,1,33,1,1,100,0,0,10,101,1,10,140000,1,11
2020,202001,1054370,2020000646020,10742.0,2020010543701,180048,1,1,10742.0,0,0,2,57,1,1,100,0,0,10,101,1,10,72000,1,11
2020,202001,1054370,2020000646020,10742.0,2020010543701,180048,1,2,18078.0,0,0,1,49,1,1,100,4,416,3,30,1,10,30000,1,11
2020,202001,1054370,2020000646020,10742.0,2020010543701,180048,1,3,12314.0,0,0,1,56,3,1,100,0,0,3,30,1,10,14400,1,11
2020,202001,1054501,2020000648215,28558.0,2020010545011,460448,1,1,28558.0,3,0,1,55,1,1,100,0,0,11,116,1,10,472000,1,11
2020,202001,1054632,2020000650589,49518.0,2020010546321,591148,1,1,49518.0,0,0,2,53,5,6,610,0,0,10,101,1,12,5000,1,11
2020,202001,1054763,2020000652855,12969.0,2020010547631,200548,1,1,12969.0,0,0,2,26,1,8,826,2,200,10,101,1,10,35000,1,11
2020,202001,1054763,2020000652855,12969.0,2020010547631,200548,1,2,11921.0,0,0,1,28,1,1,100,0,0,7,71,1,10,40000,1,11
2020,202001,1054894,2020000655157,11921.0,2020010548941,463148,1,1,11921.0,0,0,2,52,4,1,100,0,0,6,63,1,10,102000,1,11
2020,202001,1055025,2020000657532,16768.0,2020010550251,630148,1,1,16768.0,3,1,2,39,6,8,826,1,100,5,50,1,10,26000,1,11
2020,202001,1055025,2020000657532,16768.0,2020010550251,630148,1,2,21353.0,0,0,1,19,6,8,826,1,100,6,65,1,10,560,1,11
2020,202001,1055156,2020000659741,21615.0,2020010551561,300048,1,1,21615.0,2,1,1,35,1,1,100,0,0,11,114,1,10,99000,1,11
2020,202001,1055418,2020000664140,29344.0,2020010554181,610048,1,1,29344.0,2,2,1,37,1,1,100,0,0,10,101,1,10,180000,1,11
2020,202001,1055811,2020000671510,20436.0,2020010558111,462848,1,1,20436.0,2,0,2,61,1,6,669,0,0,8,81,1,10,24000,1,11
2020,202001,1055811,2020000671510,20436.0,2020010558111,462848,1,2,20043.0,2,0,1,63,1,6,669,0,0,6,63,1,10,32000,1,11
2020,202001,1055811,2020000671510,20436.0,2020010558111,462848,1,3,27641.0,0,0,2,25,6,6,669,0,0,10,101,1,10,24000,1,11
2020,202001,1055942,2020000673574,3275.0,2020010559421,100048,1,2,5502.0,0,0,1,60,4,1,100,0,0,6,63,1,10,42000,1,11
2020,202001,1056466,2020000682250,10611.0,2020010564661,460348,1,1,10611.0,0,0,1,48,6,6,610,0,0,11,116,1,10,0,1,11
2020,202001,1056466,2020000682250,10611.0,2020010564661,460348,1,2,15589.0,0,0,1,48,6,4,400,0,0,10,101,1,10,90000,1,11
2020,202001,1056466,2020000682250,10611.0,2020010564661,460348,1,3,15196.0,0,0,1,45,6,6,610,0,0,8,81,1,10,88000,1,11
2020,202001,1056597,2020000684373,7467.0,2020010565971,590448,1,5,8515.0,1,0,2,48,1,7,700,1,100,6,63,1,10,16900,1,11
2020,202001,1056728,2020000687040,5895.0,2020010567281,200548,1,1,5895.0,0,0,2,32,6,2,200,0,0,11,114,1,10,140000,1,11
2020,202001,1056859,2020000689311,12838.0,2020010568591,140048,1,1,12838.0,0,0,1,63,6,2,200,0,0,7,71,1,10,65000,1,11
2020,202001,1056990,2020000691910,15720.0,2020010569901,600048,1,1,15720.0,2,0,2,34,4,1,100,1,100,7,71,1,10,47000,1,11
2020,202001,1057121,2020000694288,3668.0,2020010571211,80048,1,1,3668.0,1,0,2,63,4,1,100,0,0,6,63,1,10,52000,1,11
2020,202001,1057121,2020000694288,3668.0,2020010571211,80048,1,2,6550.0,0,0,1,24,6,1,100,0,0,6,65,1,10,22000,1,11
2020,202001,1057252,2020000696245,18340.0,2020010572521,390048,1,1,18340.0,0,0,1,50,3,2,200,0,0,11,114,1,10,60000,1,11
2020,202001,1057514,2020000700980,11004.0,2020010575141,370048,1,1,11004.0,2,0,2,38,4,1,100,0,0,8,81,1,10,36000,1,11
2020,202001,1057645,2020000703344,10218.0,2020010576451,520248,1,2,17685.0,0,0,1,31,6,1,100,0,0,10,101,1,10,43300,1,11
2020,202001,1057776,2020000705815,39169.0,2020010577761,70048,1,1,39169.0,0,0,2,62,4,1,100,0,0,6,63,1,10,35000,1,11
2020,202001,1057907,2020000708162,9563.0,2020010579071,260048,1,2,9956.0,1,0,1,56,1,1,100,0,0,10,101,1,10,0,1,11
2020,202001,1057907,2020000708162,9563.0,2020010579071,260048,1,3,12969.0,0,0,1,29,6,1,100,0,0,10,101,1,10,25000,1,11
2020,202001,1058038,2020000710073,8646.0,2020010580381,90048,1,2,17423.0,2,0,1,40,4,1,100,0,0,6,64,1,10,22000,1,11
2020,202001,1058038,2020000710073,8646.0,2020010580381,90048,1,5,17161.0,0,0,2,32,2,1,100,0,0,10,101,1,10,30000,1,11
2020,202001,1058431,2020000717084,55151.0,2020010584311,231548,1,1,55151.0,2,0,1,54,1,7,700,1,100,1,14,1,10,30000,1,11
2020,202001,1058431,2020000717084,55151.0,2020010584311,231548,1,3,71657.0,0,0,1,25,6,7,700,1,100,6,65,1,10,42000,1,11
2020,202001,1058562,2020000719312,5240.0,2020010585621,110048,1,1,5240.0,0,0,1,59,1,1,100,0,0,6,63,1,10,29000,1,11
2020,202001,1058562,2020000719312,5240.0,2020010585621,110048,1,2,5240.0,0,0,2,62,1,1,100,0,0,6,63,1,10,0,1,11
2020,202001,1058824,2020000723778,20174.0,2020010588241,460748,1,2,34060.0,1,0,2,56,2,2,200,0,0,7,71,1,10,38000,1,11
2020,202001,1058824,2020000723778,20174.0,2020010588241,460748,1,3,43623.0,0,0,2,22,6,2,200,0,0,7,71,1,10,3200,1,11
2020,202001,1058955,2020000726015,16375.0,2020010589551,360248,1,2,24366.0,2,0,2,46,1,2,200,0,0,6,64,1,10,5200,1,11
2020,202001,1059217,2020000730685,20960.0,2020010592171,40048,1,1,20960.0,2,0,1,41,1,8,826,1,100,6,65,1,10,196000,1,11
2020,202001,1059217,2020000730685,20960.0,2020010592171,40048,1,2,14934.0,2,0,2,38,1,1,100,0,0,6,64,1,10,75000,1,11
2020,202001,1059348,2020000733313,17030.0,2020010593481,250748,1,1,17030.0,1,0,1,61,1,1,100,0,0,7,71,1,10,0,1,11
2020,202001,1059348,2020000733313,17030.0,2020010593481,250748,1,2,17947.0,1,0,2,62,1,1,100,0,0,8,81,1,10,48000,1,11
2020,202001,1059348,2020000733313,17030.0,2020010593481,250748,1,3,22401.0,0,0,2,24,6,1,100,0,0,7,71,1,10,25000,1,11
2020,202001,1059479,2020000735558,15458.0,2020010594791,660148,1,1,15458.0,2,0,2,45,1,1,100,0,0,8,81,1,10,18000,1,11
2020,202001,1059479,2020000735558,15458.0,2020010594791,660148,1,2,16506.0,2,0,1,46,1,7,700,1,100,8,81,1,10,80000,2,20
2020,202001,1059479,2020000735558,15458.0,2020010594791,660148,1,3,17423.0,0,0,1,22,6,7,700,1,100,8,81,1,10,25000,1,11
2020,202001,1059741,2020000740308,8384.0,2020010597411,360248,1,1,8384.0,2,2,2,27,4,1,100,0,0,7,71,1,10,25000,2,20
2020,202001,1059872,2020000742825,16506.0,2020010598721,200348,1,1,16506.0,0,0,2,50,1,1,100,2,200,11,114,1,10,140000,1,11
2020,202001,1059872,2020000742825,16506.0,2020010598721,200348,1,2,16506.0,0,0,1,51,1,1,100,1,100,10,101,1,10,24000,1,11
2020,202001,1060003,2020000745485,29475.0,2020010600031,490148,1,1,29475.0,0,0,1,56,1,7,700,1,100,2,23,1,10,30000,1,11
2020,202001,1060003,2020000745485,29475.0,2020010600031,490148,1,2,31047.0,0,0,2,60,1,7,700,4,416,2,22,1,10,20400,1,11
2020,202001,1060265,2020000750710,11528.0,2020010602651,591148,1,1,11528.0,3,0,2,44,5,8,826,1,100,6,63,1,10,29400,1,11
2020,202001,1060527,2020000755550,11135.0,2020010605271,200348,1,1,11135.0,1,0,1,50,1,1,100,0,0,11,114,1,10,200000,1,11
2020,202001,1060658,2020000757527,14017.0,2020010606581,200448,1,1,14017.0,2,0,1,42,1,8,826,1,100,5,50,1,10,80000,1,11
2020,202001,1060920,2020000762306,20305.0,2020010609201,670248,1,2,16768.0,4,0,1,48,1,7,700,1,100,6,63,1,10,8500,1,11
2020,202001,1061182,2020000766919,21222.0,2020010611821,520448,1,1,21222.0,0,0,1,34,6,1,100,0,0,11,114,1,10,111000,1,11
2020,202001,1061182,2020000766919,21222.0,2020010611821,520448,1,2,30654.0,0,0,2,30,6,1,100,0,0,7,71,1,10,27600,1,11
2020,202001,1061313,2020000769191,10218.0,2020010613131,530748,1,2,9563.0,0,0,2,65,1,1,100,0,0,6,63,1,10,17200,1,11
2020,202001,1061444,2020000771549,56854.0,2020010614441,190448,1,1,56854.0,0,0,2,52,2,7,700,4,423,11,115,1,10,18000,1,11
2020,202001,1061575,2020000773838,24759.0,2020010615751,520348,1,1,24759.0,0,0,1,24,6,1,100,0,0,10,101,1,10,75000,1,11
2020,202001,1061706,2020000776143,30654.0,2020010617061,250248,1,1,30654.0,0,0,2,34,6,2,200,0,0,6,65,1,10,57000,1,11
2020,202001,1061706,2020000776143,30654.0,2020010617061,250248,1,3,42182.0,0,0,1,23,6,2,200,0,0,6,63,1,10,16000,1,11
2020,202001,1061968,2020000780503,6812.0,2020010619681,460948,1,1,6812.0,0,0,2,34,6,1,100,0,0,11,114,1,10,65000,1,11
2020,202001,1062099,2020000783031,12707.0,2020010620991,251448,1,1,12707.0,0,0,1,49,1,1,100,0,0,10,101,1,10,93000,1,11
2020,202001,1062230,2020000785249,21877.0,2020010622301,461648,1,1,21877.0,0,0,2,31,1,4,400,0,0,10,101,1,10,62000,1,11
2020,202001,1062230,2020000785249,21877.0,2020010622301,461648,1,2,23318.0,0,0,1,35,1,4,400,0,0,11,114,1,10,105000,1,11
2020,202001,1062361,2020000787628,11004.0,2020010623611,280048,1,2,12445.0,1,0,2,44,1,1,100,0,0,10,101,1,10,50000,1,11
2020,202001,1062623,2020000792122,51352.0,2020010626231,490548,1,1,51352.0,0,0,1,33,6,8,801,0,0,11,114,1,10,200000,1,11
2020,202001,1062754,2020000794306,22401.0,2020010627541,190348,1,1,22401.0,3,0,1,45,1,8,802,0,0,11,114,1,10,160000,1,11
2020,202001,1062754,2020000794306,22401.0,2020010627541,190348,1,2,33012.0,3,0,2,46,1,7,700,4,422,10,101,1,10,78000,1,11
2020,202001,1062885,2020000796730,12183.0,2020010628851,231548,1,1,12183.0,0,0,1,26,6,1,100,1,100,3,30,1,10,35000,1,11
2020,202001,1062885,2020000796730,12183.0,2020010628851,231548,1,2,17161.0,0,0,2,25,6,1,100,1,100,6,65,1,10,27300,1,11
2020,202001,1063016,2020000799462,10349.0,2020010630161,380148,1,1,10349.0,4,1,2,34,1,1,100,0,0,10,101,1,10,25000,1,11
2020,202001,1063016,2020000799462,10349.0,2020010630161,380148,1,2,10480.0,4,1,1,35,1,1,100,0,0,10,101,1,10,35000,1,11
2020,202001,1063147,2020000801901,14017.0,2020010631471,230248,1,2,25414.0,0,0,1,32,6,1,100,0,0,10,101,1,10,58000,1,11
2020,202001,1063147,2020000801901,14017.0,2020010631471,230248,1,3,24104.0,0,0,1,31,6,1,100,0,0,6,63,1,10,40000,1,11
2020,202001,1063278,2020000804071,16506.0,2020010632781,240048,1,1,16506.0,1,1,1,44,1,1,100,0,0,11,114,1,10,250000,1,11
2020,202001,1063278,2020000804071,16506.0,2020010632781,240048,1,2,15327.0,1,1,2,39,1,1,100,0,0,11,115,1,12,472000,1,11
2020,202001,1063540,2020000808386,12576.0,2020010635401,251048,1,1,12576.0,0,0,1,63,1,1,100,0,0,10,101,1,10,49000,1,11
2020,202001,1063540,2020000808386,12576.0,2020010635401,251048,1,2,12707.0,0,0,2,64,1,1,100,0,0,10,101,1,10,45000,1,11
2020,202001,1063671,2020000810750,9825.0,2020010636711,330248,1,1,9825.0,1,0,2,47,4,7,700,1,100,8,81,1,10,58000,1,11
2020,202001,1063802,2020000813294,12052.0,2020010638021,600048,1,2,10611.0,1,0,2,50,1,1,100,0,0,7,71,1,10,4900,1,11
2020,202001,1063802,2020000813294,12052.0,2020010638021,600048,1,3,13624.0,0,0,1,25,6,1,100,0,0,11,114,1,10,17000,1,11
2020,202001,1064064,2020000818045,7205.0,2020010640641,200248,1,1,7205.0,0,0,1,55,1,1,100,0,0,6,63,1,10,87000,1,11
2020,202001,1064457,2020000825100,11659.0,2020010644571,340048,1,1,11659.0,0,0,1,32,4,2,200,2,200,7,71,1,10,32000,2,20
2020,202001,1064719,2020000829530,13231.0,2020010647191,463648,1,1,13231.0,3,0,1,51,4,8,826,4,450,11,114,1,10,175000,1,11
2020,202001,1064850,2020000831825,18078.0,2020010648501,270048,1,1,18078.0,1,0,2,39,4,1,100,0,0,11,114,1,10,67000,1,11
2020,202001,1065112,2020000836084,9563.0,2020010651121,462948,1,2,10611.0,0,0,2,54,1,1,100,0,0,7,71,1,10,24000,1,11
2020,202001,1065636,2020000844889,10873.0,2020010656361,410048,1,1,10873.0,0,0,1,61,1,2,200,0,0,6,65,1,10,38300,1,11
2020,202001,1065767,2020000846995,13362.0,2020010657671,360248,1,1,13362.0,0,0,1,36,6,1,100,0,0,10,101,1,10,26000,1,11
2020,202001,1065767,2020000846995,13362.0,2020010657671,360248,1,2,17685.0,0,0,2,51,4,1,100,0,0,6,63,1,10,25000,1,11
2020,202001,1065898,2020000849066,40610.0,2020010658981,200348,1,1,40610.0,0,0,1,47,1,1,100,0,0,10,101,1,10,200000,1,11
2020,202001,1066029,2020000851280,12445.0,2020010660291,462548,2,2,23842.0,2,0,1,43,3,1,100,0,0,6,64,1,10,17000,1,11
2020,202001,1066029,2020000851280,12445.0,2020010660291,462548,2,4,23187.0,0,0,1,19,6,1,100,0,0,6,63,1,10,15900,1,11
2020,202001,1066160,2020000853764,14279.0,2020010661601,460448,1,1,14279.0,0,0,2,23,1,6,669,0,0,11,114,1,10,17000,1,11
2020,202001,1066160,2020000853764,14279.0,2020010661601,460448,1,2,16637.0,0,0,1,28,1,6,669,0,0,11,114,1,10,87000,1,11
2020,202001,1066291,2020000855736,20960.0,2020010662911,450448,1,1,20960.0,0,0,2,59,4,1,100,0,0,10,101,1,10,210000,1,11
2020,202001,1066422,2020000858088,20043.0,2020010664221,250248,1,1,20043.0,0,0,1,48,4,2,200,0,0,7,71,1,10,75000,2,20
2020,202001,1066553,2020000860560,12838.0,2020010665531,591148,1,1,12838.0,1,0,2,35,6,8,826,1,100,10,101,1,10,62000,1,11
2020,202001,1066946,2020000866938,10480.0,2020010669461,591248,1,1,10480.0,3,0,1,47,1,8,826,1,100,11,114,1,10,2600,2,20
2020,202001,1066946,2020000866938,10480.0,2020010669461,591248,1,2,9301.0,3,0,2,46,1,1,100,0,0,11,114,1,10,99000,2,20
2020,202001,1067077,2020000869205,38121.0,2020010670771,463248,1,2,39300.0,0,0,1,64,1,2,200,0,0,7,71,1,10,0,1,11
2020,202001,1067208,2020000872209,28165.0,2020010672081,600048,1,2,27772.0,0,0,2,34,6,1,100,0,0,8,81,1,12,0,1,11
2020,202001,1067339,2020000874647,15982.0,2020010673391,231948,1,1,15982.0,3,3,1,58,1,2,200,0,0,10,101,1,10,49700,1,11
2020,202001,1067339,2020000874647,15982.0,2020010673391,231948,1,2,16637.0,3,3,2,51,1,2,200,0,0,8,81,1,10,800,1,11
2020,202001,1067470,2020000876840,18209.0,2020010674701,480348,1,2,17685.0,2,0,1,45,1,1,100,0,0,7,71,1,10,52000,1,11
2020,202001,1067470,2020000876840,18209.0,2020010674701,480348,1,3,22270.0,0,0,1,22,6,1,100,0,0,6,63,1,10,19000,1,11
2020,202001,1067732,2020000882262,4061.0,2020010677321,80048,1,1,4061.0,0,0,1,39,4,1,100,0,0,6,65,1,10,78000,1,11
2020,202001,1067863,2020000884664,64976.0,2020010678631,10048,1,1,64976.0,2,2,1,39,1,1,100,0,0,10,101,1,10,150000,1,11
2020,202001,1067994,2020000886816,19257.0,2020010679941,231148,1,1,19257.0,0,0,1,44,1,8,836,0,0,10,101,1,10,90000,1,11
2020,202001,1067994,2020000886816,19257.0,2020010679941,231148,1,2,20436.0,0,0,2,43,1,8,801,0,0,6,63,1,10,40000,1,11
2020,202001,1068518,2020000895745,12445.0,2020010685181,591048,1,2,18209.0,0,0,2,20,6,2,200,0,0,7,71,1,10,6800,1,11
2020,202001,1068518,2020000895745,12445.0,2020010685181,591048,1,3,18078.0,0,0,2,20,6,2,200,0,0,7,71,1,10,18000,1,11
2020,202001,1068649,2020000898034,29999.0,2020010686491,590748,1,1,29999.0,0,0,2,52,1,1,100,1,100,6,63,1,10,26000,1,11
2020,202001,1068649,2020000898034,29999.0,2020010686491,590748,1,2,29606.0,0,0,1,54,1,1,100,1,100,0,2,1,10,45000,1,11
2020,202001,1069042,2020000905236,12707.0,2020010690421,463248,1,1,12707.0,2,2,1,39,1,1,100,0,0,7,71,1,10,50000,1,11
2020,202001,1069435,2020000911346,49780.0,2020010694351,520148,1,1,49780.0,0,0,2,36,2,1,100,0,0,7,71,1,10,21000,1,11
2020,202001,1069566,2020000913804,13624.0,2020010695661,620048,1,1,13624.0,0,0,2,32,6,1,100,0,0,6,63,1,10,0,1,11
2020,202001,1069566,2020000913804,13624.0,2020010695661,620048,1,2,20960.0,1,0,1,55,1,1,100,0,0,10,101,1,10,82000,1,11
2020,202001,1069828,2020000918403,14279.0,2020010698281,190648,1,2,14148.0,2,2,1,38,1,1,100,0,0,10,101,1,10,90000,1,11
2020,202001,1070352,2020000926939,6157.0,2020010703521,591448,1,1,6157.0,0,0,1,60,1,7,700,4,412,6,61,1,10,30000,1,11
